InvoiceNumber;DeliveryNoteNumber;CompanyCode;SalesOrg;Division;SoldToNumber;SoldToName;SoldToComMail;SoldToLanguage;SoldToStatus;InvoiceIssueDate;DocumentType;ShipToNumber;ShipToName;DeliveryNoteDate;ShippingPoint
1418807280;4182103437;SK01;SK01;40;0000151854;BOM DOM s.r.o.;uctbomdom@gmail.com;SK;3H;2021.09.01;ZF2;0100664376;Nitra a okolie;2021.08.31;K418
1418807280;4182103439;SK01;SK01;40;0000151854;BOM DOM s.r.o.;uctbomdom@gmail.com;SK;3H;2021.09.01;ZF2;0100664376;Nitra a okolie;2021.08.31;K418
1418807280;4182103440;SK01;SK01;40;0000151854;BOM DOM s.r.o.;uctbomdom@gmail.com;SK;3H;2021.09.01;ZF2;0100664376;Nitra a okolie;2021.08.31;K418
1418807280;4182103443;SK01;SK01;40;0000151854;BOM DOM s.r.o.;uctbomdom@gmail.com;SK;3H;2021.09.01;ZF2;0100664376;Nitra a okolie;2021.08.31;K418
1418807280;4182103445;SK01;SK01;40;0000151854;BOM DOM s.r.o.;uctbomdom@gmail.com;SK;3H;2021.09.01;ZF2;0100664376;Nitra a okolie;2021.08.31;K418
1418807280;4182103446;SK01;SK01;40;0000151854;BOM DOM s.r.o.;uctbomdom@gmail.com;SK;3H;2021.09.01;ZF2;0100664376;Nitra a okolie;2021.08.31;K418
1418807285;4182103420;SK01;SK01;40;0000155064;FINREALITY.SK, s.r.o.;radovan.tkac@finreality.sk;SK;3H;2021.09.01;ZF2;0100790195;Lehota;2021.08.30;K418
1418807285;4182103421;SK01;SK01;40;0000155064;FINREALITY.SK, s.r.o.;radovan.tkac@finreality.sk;SK;3H;2021.09.01;ZF2;0100790195;Lehota;2021.08.30;K418
1418807285;4182103423;SK01;SK01;40;0000155064;FINREALITY.SK, s.r.o.;radovan.tkac@finreality.sk;SK;3H;2021.09.01;ZF2;0100790195;Lehota;2021.08.30;K418
1418807286;4182103411;SK01;SK01;40;0000155946;GA-ProStav s.r.o.;gal@gaprostav.sk;SK;3H;2021.09.01;ZF2;0100766522;Nitra a okolie;2021.08.30;K418
1418807286;4182103414;SK01;SK01;40;0000155946;GA-ProStav s.r.o.;gal@gaprostav.sk;SK;3H;2021.09.01;ZF2;0100766522;Nitra a okolie;2021.08.30;K418
1418807286;4182103416;SK01;SK01;40;0000155946;GA-ProStav s.r.o.;gal@gaprostav.sk;SK;3H;2021.09.01;ZF2;0100766522;Nitra a okolie;2021.08.30;K418
1418807286;4182103419;SK01;SK01;40;0000155946;GA-ProStav s.r.o.;gal@gaprostav.sk;SK;3H;2021.09.01;ZF2;0100766522;Nitra a okolie;2021.08.30;K418
1418807286;4182103422;SK01;SK01;40;0000155946;GA-ProStav s.r.o.;gal@gaprostav.sk;SK;3H;2021.09.01;ZF2;0100766522;Nitra a okolie;2021.08.30;K418
1418807286;4182103426;SK01;SK01;40;0000155946;GA-ProStav s.r.o.;gal@gaprostav.sk;SK;3H;2021.09.01;ZF2;0100766522;Nitra a okolie;2021.08.30;K418
1418807286;4182103431;SK01;SK01;40;0000155946;GA-ProStav s.r.o.;gal@gaprostav.sk;SK;3H;2021.09.01;ZF2;0100766522;Nitra a okolie;2021.08.30;K418
1418807286;4182103438;SK01;SK01;40;0000155946;GA-ProStav s.r.o.;gal@gaprostav.sk;SK;3H;2021.09.01;ZF2;0100766522;Nitra a okolie;2021.08.31;K418
1418807286;4182103442;SK01;SK01;40;0000155946;GA-ProStav s.r.o.;gal@gaprostav.sk;SK;3H;2021.09.01;ZF2;0100766522;Nitra a okolie;2021.08.31;K418
1418807291;4262104789;SK01;SK01;40;0000108913;NOPE a.s.;faktura@nopeas.sk;SK;3H;2021.09.01;ZF2;0100367349;BA a okolie_EXW_13;2021.08.30;K426
1418807291;4262104793;SK01;SK01;40;0000108913;NOPE a.s.;faktura@nopeas.sk;SK;3H;2021.09.01;ZF2;0100367349;BA a okolie_EXW_13;2021.08.30;K426
1418807375;4292108258;SK01;SK01;40;0000144710;STAV-MONTÁŽE, s.r.o.;kurilla.j@montaze.sk,trnkova@montaze.sk;SK;3H;2021.09.01;ZF2;0100531927;Poprad a okolie;2021.08.24;K429
1418807375;4292108259;SK01;SK01;40;0000144710;STAV-MONTÁŽE, s.r.o.;kurilla.j@montaze.sk,trnkova@montaze.sk;SK;3H;2021.09.01;ZF2;0100531927;Poprad a okolie;2021.08.24;K429
1418807375;4292108264;SK01;SK01;40;0000144710;STAV-MONTÁŽE, s.r.o.;kurilla.j@montaze.sk,trnkova@montaze.sk;SK;3H;2021.09.01;ZF2;0100531927;Poprad a okolie;2021.08.24;K429
1418807375;4292108265;SK01;SK01;40;0000144710;STAV-MONTÁŽE, s.r.o.;kurilla.j@montaze.sk,trnkova@montaze.sk;SK;3H;2021.09.01;ZF2;0100531927;Poprad a okolie;2021.08.24;K429
1418807375;4292108268;SK01;SK01;40;0000144710;STAV-MONTÁŽE, s.r.o.;kurilla.j@montaze.sk,trnkova@montaze.sk;SK;3H;2021.09.01;ZF2;0100531927;Poprad a okolie;2021.08.24;K429
1418807382;4292108507;SK01;SK01;40;0000110067;Palstav Slovakia,s.r.o.;palstav@mail.t-com.sk;SK;3H;2021.09.01;ZF2;0100274031;Palstav Slovakia,s.r.o.;2021.08.30;K429
1418807385;4292108534;SK01;SK01;40;0000143486;PAMO - PJ s.r.o.;europampj.bardejov@gmail.com,faktury.pamo@gmail.com;SK;3H;2021.09.01;ZF2;0100793280;Poprad a okolie;2021.08.30;K429
1418807388;4292108543;SK01;SK01;40;0000109990;JUNO DS, s.r.o.;j.jacenikova@gmail.com;SK;3H;2021.09.01;ZF2;0100601756;Poprad mesto a okolie;2021.08.31;K429
1418807429;4342110174;SK01;SK01;40;0000149074;PROTRON s.r.o.;fakturacia@protron.sk,zigo@protron.sk;SK;3H;2021.09.01;ZF2;0100618784;D1 Prešov-záp.,POjuh,SO_201;2021.08.30;K434
1418807430;4342110133;SK01;SK01;40;0000151343;TEKTONIKA s.r.o.;zeliznak@tektonika.sk;SK;3H;2021.09.01;ZF2;0100811378;Záhradné Sady III.;2021.08.28;K434
1418807430;4342110139;SK01;SK01;40;0000151343;TEKTONIKA s.r.o.;zeliznak@tektonika.sk;SK;3H;2021.09.01;ZF2;0100811378;Záhradné Sady III.;2021.08.28;K434
1418807430;4342110141;SK01;SK01;40;0000151343;TEKTONIKA s.r.o.;zeliznak@tektonika.sk;SK;3H;2021.09.01;ZF2;0100811378;Záhradné Sady III.;2021.08.28;K434
1418807430;4342110142;SK01;SK01;40;0000151343;TEKTONIKA s.r.o.;zeliznak@tektonika.sk;SK;3H;2021.09.01;ZF2;0100811378;Záhradné Sady III.;2021.08.28;K434
1418807430;4342110144;SK01;SK01;40;0000151343;TEKTONIKA s.r.o.;zeliznak@tektonika.sk;SK;3H;2021.09.01;ZF2;0100811378;Záhradné Sady III.;2021.08.28;K434
1418807430;4342110146;SK01;SK01;40;0000151343;TEKTONIKA s.r.o.;zeliznak@tektonika.sk;SK;3H;2021.09.01;ZF2;0100811378;Záhradné Sady III.;2021.08.28;K434
1418807430;4342110256;SK01;SK01;40;0000151343;TEKTONIKA s.r.o.;zeliznak@tektonika.sk;SK;3H;2021.09.01;ZF2;0100811378;Záhradné Sady III.;2021.08.31;K434
1418807430;4342110260;SK01;SK01;40;0000151343;TEKTONIKA s.r.o.;zeliznak@tektonika.sk;SK;3H;2021.09.01;ZF2;0100811378;Záhradné Sady III.;2021.08.31;K434
1418807430;4342110263;SK01;SK01;40;0000151343;TEKTONIKA s.r.o.;zeliznak@tektonika.sk;SK;3H;2021.09.01;ZF2;0100811378;Záhradné Sady III.;2021.08.31;K434
1418807430;4342110264;SK01;SK01;40;0000151343;TEKTONIKA s.r.o.;zeliznak@tektonika.sk;SK;3H;2021.09.01;ZF2;0100811378;Záhradné Sady III.;2021.08.31;K434
1418807430;4342110267;SK01;SK01;40;0000151343;TEKTONIKA s.r.o.;zeliznak@tektonika.sk;SK;3H;2021.09.01;ZF2;0100811378;Záhradné Sady III.;2021.08.31;K434
1418807436;4342110224;SK01;SK01;40;0000110081;ISPA Prešov, s.r.o.;sekretariat@kamenarstvoispa.sk;SK;3H;2021.09.01;ZF2;0100415908;Region Prešov;2021.08.31;K434
1418807436;4342110244;SK01;SK01;40;0000110081;ISPA Prešov, s.r.o.;sekretariat@kamenarstvoispa.sk;SK;3H;2021.09.01;ZF2;0100415908;Region Prešov;2021.08.31;K434
1418807438;4342110262;SK01;SK01;40;0000144194;WIL&DERS, s.r.o.;lapcak@alart.sk,lapcak@wilanders.sk;SK;3H;2021.09.01;ZF2;0100524171;Región Prešov a okolie;2021.08.31;K434
1418807439;4342110229;SK01;SK01;40;0000152123;ČECH, s.r.o.;faktury@cechsro.sk;SK;3H;2021.09.01;ZF2;0100711634;Región Prešov;2021.08.31;K434
1418807439;4342110230;SK01;SK01;40;0000152123;ČECH, s.r.o.;faktury@cechsro.sk;SK;3H;2021.09.01;ZF2;0100711634;Región Prešov;2021.08.31;K434
1418807440;4342110208;SK01;SK01;40;0000154061;FIS-Slovakia s.r.o.;ficko.jozef@gmail.com;SK;3H;2021.09.01;ZF2;0100745742;I/18 Prešov-Lipníky;2021.08.31;K434
1418807440;4342110217;SK01;SK01;40;0000154061;FIS-Slovakia s.r.o.;ficko.jozef@gmail.com;SK;3H;2021.09.01;ZF2;0100745742;I/18 Prešov-Lipníky;2021.08.31;K434
1418807440;4342110225;SK01;SK01;40;0000154061;FIS-Slovakia s.r.o.;ficko.jozef@gmail.com;SK;3H;2021.09.01;ZF2;0100745742;I/18 Prešov-Lipníky;2021.08.31;K434
1418807267;;SK01;SK01;99;0000110919;BAUMIT, spol. s r.o.;dod_faktury@baumit.sk;SK;3H;2021.09.01;ZF2;0000110919;BAUMIT, spol. s r.o.;2021.08.31;K101
1418807306;;SK01;SK01;99;0000110919;BAUMIT, spol. s r.o.;dod_faktury@baumit.sk;SK;3H;2021.09.01;ZF2;0000110919;BAUMIT, spol. s r.o.;2021.08.31;K101
1453944847;;RS01;RS03;99;0000153622;BE.PU.MI. DOO NOVI SAD;bepumi2009@gmail.com,bojana.labus@bepumi.rs,office@bepumi.rs;SH;3H;2021.09.01;ZF2;0000153622;BE.PU.MI. DOO NOVI SAD;2021.08.31;
1453944848;;RS01;RS08;11;0000108387;SMURFIT KAPPA DOO BEOGRAD;skb@smurfitkappa.rs;SH;3E;2021.09.01;ZAF2;0000108387;SMURFIT KAPPA DOO BEOGRAD;2021.08.31;S101
1418807065;513901092021;SK01;SK01;10;0000139114;CND s.r.o.;;SK;;2021.09.01;ZF2;0100461640;CND s.r.o.;2021.08.31;K101
1418807067;514501092021;SK01;SK01;10;CSK04;TransPlus (Slovensko) s.r.o.;;SK;;2021.09.01;ZF2;0100317605;TransPlus (Slovensko) s.r.o.;2021.08.31;K101
1418807068;514601092021;SK01;SK01;10;CSK04;TransPlus (Slovensko) s.r.o.;;SK;;2021.09.01;ZF2;0100317605;TransPlus (Slovensko) s.r.o.;2021.08.31;K102
1418807136;515001092021;SK01;SK01;10;0000154996;JUSO s.r.o.;j.sorad@email.cz,monso@email.cz;SK;;2021.09.01;ZF2;0100732252;JUSO s.r.o.;2021.08.31;K101
1418807160;515201092021;SK01;SK01;10;0000116045;Martin Bernár;;SK;;2021.09.01;ZF2;0100317570;Martin Bernár;2021.08.31;K102
1418807185;515301092021;SK01;SK01;10;0000116051;Róbert Darvaš;;SK;;2021.09.01;ZF2;0100317578;Róbert Darvaš;2021.08.31;K102
1418807215;515501092021;SK01;SK01;10;0000109918;EDEMI, s.r.o. Rešica;ekonom@edemi.sk;SK;;2021.09.01;ZF2;0100436694;EDEMI, s.r.o.;2021.08.31;K102
1418807216;515801092021;SK01;SK01;10;0000131655;Pretranspol, s.r.o.;pretranspol@gmail.com;SK;;2021.09.01;ZF2;0100436692;Pretranspol, s.r.o.;2021.08.31;K102
1418807217;515701092021;SK01;SK01;10;0000146992;On Ground s.r.o.;ladislav.molnar1982@gmail.com;SK;;2021.09.01;ZF2;0100577093;On Ground s.r.o.;2021.08.31;K102
1418807218;514901092021;SK01;SK01;10;0000155174;Meli sk  s.r.o.;;SK;;2021.09.01;ZF2;0100736535;Meli sk  s.r.o.;2021.08.31;K101
1392001098;;HU17;HU10;11;0000147392;NHKV Zrt.;info@nhkv.hu,peter.kovecses@nhkv.hu;HU;;2021.09.01;ZAF2;0100593054;NHKV Zrt.;2021.07.31;
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.30;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.05;K101
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.05;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.23;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.31;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.02;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.02;K101
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.18;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.20;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.13;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.14;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.07.28;K101
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.07;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.25;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.12;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.12;K101
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.28;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.17;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.01;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.24;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.06;K101
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.06;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.29;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.13;K101
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.10;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.26;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.08;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.15;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.21;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.03;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.03;K101
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.19;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.10;K101
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.26;K101
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.23;K101
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.16;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.09;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.16;K101
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.22;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.04;K101
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.04;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.27;K102
1421201759;;SK01;SK03;11;0000109925;U. S. Steel Košice, s.r.o.;kpavkovcekova@sk.uss.com,lkredatus@sk.uss.com;SK;;2021.09.01;ZAFR;0000109925;U. S. Steel Košice, s.r.o.;2021.08.11;K101
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.07;K101
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.18;K102
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.02;K102
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.25;K101
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.07.30;K102
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.19;K101
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.03;K102
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.19;K102
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.03;K101
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.07.28;K102
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.14;K101
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.21;K101
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.06;K102
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.06;K101
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.31;K102
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.24;K101
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.09.03;K102
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.17;K102
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.01;K101
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.24;K102
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.31;K101
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.18;K101
1421201760;;SK01;SK03;11;CSK02;ecorec Slovensko s.r.o.;info@ecorec.net,miriam.radlerova@holcim.com;SK;;2021.09.01;ZAIV;CK161;ecorec Slovensko s.r.o.;2021.08.02;K101
